,YEAR,MONTH,DAY,TIME_PST,TIME_FLAG,SURF_TEMP_C,SURF_FLAG,BOT_TEMP_C,BOT_FLAG
11297,1947,7,28,NaN,NaN,20.3,0,16.2,0.0
11298,1947,7,29,NaN,NaN,21.3,0,16.8,0.0
11299,1947,7,30,NaN,NaN,22.2,0,17.1,0.0
11300,1947,7,31,NaN,NaN,21.1,0,19.7,0.0
11301,1947,8,1,NaN,NaN,21.4,0,20.0,0.0
11302,1947,8,2,NaN,NaN,22.5,0,22.5,0.0
11303,1947,8,3,NaN,NaN,22.6,0,22.5,0.0
11304,1947,8,4,NaN,NaN,23,0,21.5,0.0
11305,1947,8,5,NaN,NaN,23.1,0,21.4,0.0
11306,1947,8,6,NaN,NaN,22.9,0,22.1,0.0
11307,1947,8,7,NaN,NaN,22.6,0,21.9,0.0
11308,1947,8,8,NaN,NaN,23.2,0,21.8,0.0
11309,1947,8,9,NaN,NaN,23.6,0,22.6,0.0
11310,1947,8,10,NaN,NaN,23.4,0,21.1,0.0
11311,1947,8,11,NaN,NaN,23.3,0,18.1,0.0
11312,1947,8,12,NaN,NaN,18.9,0,16.1,0.0
11313,1947,8,13,NaN,NaN,19.9,0,16.8,0.0
11314,1947,8,14,NaN,NaN,19.2,0,15.9,0.0
11315,1947,8,15,NaN,NaN,17.7,0,16.8,0.0
11316,1947,8,16,NaN,NaN,20.5,0,18.4,0.0
11317,1947,8,17,NaN,NaN,20.4,0,15.3,0.0
11318,1947,8,18,NaN,NaN,17.8,0,15.7,0.0
11319,1947,8,19,NaN,NaN,16.6,0,15.9,0.0
11320,1947,8,20,NaN,NaN,17.3,0,15.8,0.0
11321,1947,8,21,NaN,NaN,18.1,0,16.5,0.0
11322,1947,8,22,NaN,NaN,18.1,0,18.0,0.0
11323,1947,8,23,NaN,NaN,17.7,0,17.2,0.0
11324,1947,8,24,NaN,NaN,18.1,0,17.9,0.0
11325,1947,8,25,NaN,NaN,19.1,0,17.8,0.0
11326,1947,8,26,NaN,NaN,18.5,0,18.3,0.0
11327,1947,8,27,NaN,NaN,18.5,0,18.4,0.0
11328,1947,8,28,NaN,NaN,18.7,0,18.1,0.0
11329,1947,8,29,NaN,NaN,19.3,0,15.7,0.0
11330,1947,8,30,NaN,NaN,17.7,0,13.8,0.0
11331,1947,8,31,NaN,NaN,16.6,0,13.7,0.0
11332,1947,9,1,NaN,NaN,18.4,0,13.6,0.0
11333,1947,9,2,NaN,NaN,18.4,0,14.6,0.0
11334,1947,9,3,NaN,NaN,18.2,0,14.4,0.0
11335,1947,9,4,NaN,NaN,18.4,0,14.2,0.0
11336,1947,9,5,NaN,NaN,18,0,15.1,0.0
11337,1947,9,6,NaN,NaN,17.8,0,15.0,0.0
11338,1947,9,7,NaN,NaN,19.2,0,16.8,0.0
11339,1947,9,8,NaN,NaN,19.1,0,18.9,0.0
11340,1947,9,9,NaN,NaN,19,0,18.7,0.0
11341,1947,9,10,NaN,NaN,19.1,0,18.3,0.0
11342,1947,9,11,NaN,NaN,19.6,0,16.9,0.0
11343,1947,9,12,NaN,NaN,19.7,0,16.9,0.0
11344,1947,9,13,NaN,NaN,19.4,0,18.6,0.0
11345,1947,9,14,NaN,NaN,19.4,0,18.8,0.0
11346,1947,9,15,NaN,NaN,20.2,0,NaN,0.0
11347,1947,9,16,NaN,NaN,20.7,0,19.4,0.0
11348,1947,9,17,NaN,NaN,20.5,0,19.4,0.0
11349,1947,9,18,NaN,NaN,19.8,0,18.4,0.0
11350,1947,9,19,NaN,NaN,16.8,0,14.6,0.0
11351,1947,9,20,NaN,NaN,19.2,0,16.5,0.0
11352,1947,9,21,NaN,NaN,20.1,0,17.8,0.0
11353,1947,9,22,NaN,NaN,20.3,0,19.8,0.0
11354,1947,9,23,NaN,NaN,21.1,0,20.3,0.0
11355,1947,9,24,NaN,NaN,21.5,0,21.3,0.0
11356,1947,9,25,NaN,NaN,21.4,0,21.3,0.0
11357,1947,9,26,NaN,NaN,21.3,0,21.3,0.0
11358,1947,9,27,NaN,NaN,21.1,0,18.9,0.0
11359,1947,9,28,NaN,NaN,20.2,0,19.1,0.0
11360,1947,9,29,NaN,NaN,19.9,0,18.0,0.0
11361,1947,9,30,NaN,NaN,19.4,0,18.9,0.0
11362,1947,10,1,NaN,NaN,19.9,0,19.4,0.0
11363,1947,10,2,NaN,NaN,19.7,0,17.0,0.0
11364,1947,10,3,NaN,NaN,19.7,0,16.6,0.0
11365,1947,10,4,NaN,NaN,19.5,0,17.6,0.0
11366,1947,10,5,NaN,NaN,19.5,0,18.5,0.0
11367,1947,10,6,NaN,NaN,19.4,0,18.9,0.0
11368,1947,10,7,NaN,NaN,19.2,0,18.0,0.0
11369,1947,10,8,NaN,NaN,19.3,0,18.8,0.0
11370,1947,10,9,NaN,NaN,18.6,0,17.8,0.0
11371,1947,10,10,NaN,NaN,19.1,0,19.1,0.0
11372,1947,10,11,NaN,NaN,19.1,0,19.1,0.0
11373,1947,10,12,NaN,NaN,17.9,0,17.8,0.0
11374,1947,10,13,NaN,NaN,18.5,0,18.3,0.0
11375,1947,10,14,NaN,NaN,17.5,0,16.8,0.0
11376,1947,10,15,NaN,NaN,17.8,0,14.8,0.0
11377,1947,10,16,NaN,NaN,18.5,0,15.8,0.0
11378,1947,10,17,NaN,NaN,18.2,0,15.8,0.0
11379,1947,10,18,NaN,NaN,18.1,0,16.4,0.0
11380,1947,10,19,NaN,NaN,18.6,0,18.1,0.0
11381,1947,10,20,NaN,NaN,18.6,0,18.7,0.0
11382,1947,10,21,NaN,NaN,18.8,0,18.7,0.0
11383,1947,10,22,NaN,NaN,18.4,0,18.2,0.0
11384,1947,10,23,NaN,NaN,18.4,0,16.8,0.0
11385,1947,10,24,NaN,NaN,18.4,0,17.9,0.0
11386,1947,10,25,NaN,NaN,18.5,0,18.5,0.0
11387,1947,10,26,NaN,NaN,18.7,0,18.8,0.0
11388,1947,10,27,NaN,NaN,18.8,0,19.1,0.0
11389,1947,10,28,NaN,NaN,19,0,19.1,0.0
11390,1947,10,29,NaN,NaN,18.7,0,18.8,0.0
11391,1947,10,30,NaN,NaN,19,0,19.0,0.0
11392,1947,10,31,NaN,NaN,18.6,0,18.7,0.0
11393,1947,11,1,NaN,NaN,19.1,0,18.9,0.0
11394,1947,11,2,NaN,NaN,18.2,0,18.1,0.0
11395,1947,11,3,NaN,NaN,17.2,0,17.1,0.0
11396,1947,11,4,NaN,NaN,17,0,16.0,0.0
11397,1947,11,5,NaN,NaN,16.4,0,15.5,0.0
11398,1947,11,6,NaN,NaN,16.1,0,16.1,0.0
11399,1947,11,7,NaN,NaN,15.8,0,15.8,0.0
11400,1947,11,8,NaN,NaN,15.6,0,15.6,0.0
11401,1947,11,9,NaN,NaN,15.2,0,15.0,0.0
11402,1947,11,10,NaN,NaN,15.2,0,15.2,0.0
11403,1947,11,11,NaN,NaN,15,0,15.1,0.0
11404,1947,11,12,NaN,NaN,15.3,0,15.3,0.0
11405,1947,11,13,NaN,NaN,15.3,0,15.3,0.0
11406,1947,11,14,NaN,NaN,15,0,15.0,0.0
11407,1947,11,15,NaN,NaN,15.7,0,15.7,0.0
11408,1947,11,16,NaN,NaN,15.8,0,15.8,0.0
11409,1947,11,17,NaN,NaN,15.6,0,15.8,0.0
11410,1947,11,18,NaN,NaN,16,0,15.9,0.0
11411,1947,11,19,NaN,NaN,16,0,16.0,0.0
11412,1947,11,20,NaN,NaN,15.6,0,15.9,0.0
11413,1947,11,21,NaN,NaN,15.5,0,15.5,0.0
11414,1947,11,22,NaN,NaN,15.6,0,15.7,0.0
11415,1947,11,23,NaN,NaN,15.1,0,15.1,0.0
11416,1947,11,24,NaN,NaN,14.8,0,15.1,0.0
11417,1947,11,25,NaN,NaN,15,0,15.0,0.0
11418,1947,11,26,NaN,NaN,15.1,0,15.1,0.0
11419,1947,11,27,NaN,NaN,15.2,0,15.3,0.0
11420,1947,11,28,NaN,NaN,15.5,0,14.0,0.0
11421,1947,11,29,NaN,NaN,15.5,0,15.5,0.0
11422,1947,11,30,NaN,NaN,15.3,0,15.4,0.0
11423,1947,12,1,NaN,NaN,15.2,0,15.2,0.0
11424,1947,12,2,NaN,NaN,15.4,0,15.4,0.0
11425,1947,12,3,NaN,NaN,15,0,15.0,0.0
11426,1947,12,4,NaN,NaN,14.7,0,14.7,0.0
11427,1947,12,5,NaN,NaN,14.8,0,14.9,0.0
11428,1947,12,6,NaN,NaN,15,0,15.0,0.0
11429,1947,12,7,NaN,NaN,15.1,0,15.1,0.0
11430,1947,12,8,NaN,NaN,14.9,0,15.0,0.0
11431,1947,12,9,NaN,NaN,14.4,0,14.7,0.0
11432,1947,12,10,NaN,NaN,14.5,0,14.5,0.0
11433,1947,12,11,NaN,NaN,13.8,0,14.0,0.0
11434,1947,12,12,NaN,NaN,14.3,0,14.3,0.0
11435,1947,12,13,NaN,NaN,13.6,0,13.8,0.0
11436,1947,12,14,NaN,NaN,14,0,14.2,0.0
11437,1947,12,15,NaN,NaN,14,0,14.0,0.0
11438,1947,12,16,NaN,NaN,13.9,0,13.8,0.0
11439,1947,12,17,NaN,NaN,14,0,14.0,0.0
11440,1947,12,18,NaN,NaN,14,0,14.0,0.0
11441,1947,12,19,NaN,NaN,13.8,0,13.8,0.0
11442,1947,12,20,NaN,NaN,13.6,0,13.6,0.0
11443,1947,12,21,NaN,NaN,13.9,0,13.9,0.0
11444,1947,12,22,NaN,NaN,13.5,0,13.7,0.0
11445,1947,12,23,NaN,NaN,13.2,0,13.2,0.0
11446,1947,12,24,NaN,NaN,13.3,0,13.3,0.0
11447,1947,12,25,NaN,NaN,13.6,0,13.6,0.0
11448,1947,12,26,NaN,NaN,13.9,0,13.7,0.0
11449,1947,12,27,NaN,NaN,14,0,13.8,0.0
11450,1947,12,28,NaN,NaN,13.9,0,14.0,0.0
11451,1947,12,29,NaN,NaN,14.1,0,14.1,0.0
11452,1947,12,30,NaN,NaN,13.6,0,13.6,0.0
11453,1947,12,31,NaN,NaN,12.3,0,13.1,0.0
11454,1948,1,1,NaN,NaN,12.8,0,13.1,0.0
11455,1948,1,2,NaN,NaN,13.1,0,13.2,0.0
11456,1948,1,3,NaN,NaN,13.6,0,13.6,0.0
11457,1948,1,4,NaN,NaN,13.5,0,13.5,0.0
11458,1948,1,5,NaN,NaN,13.3,0,13.5,0.0
11459,1948,1,6,NaN,NaN,13.4,0,13.4,0.0
11460,1948,1,7,NaN,NaN,13.4,0,13.4,0.0
11461,1948,1,8,NaN,NaN,13.3,0,13.3,0.0
11462,1948,1,9,NaN,NaN,13.3,0,13.3,0.0
11463,1948,1,10,NaN,NaN,13.5,0,13.6,0.0
11464,1948,1,11,NaN,NaN,13.6,0,13.6,0.0
11465,1948,1,12,NaN,NaN,13.7,0,13.8,0.0
11466,1948,1,13,NaN,NaN,13.5,0,13.5,0.0
11467,1948,1,14,NaN,NaN,13.7,0,13.6,0.0
11468,1948,1,15,NaN,NaN,13.6,0,13.7,0.0
11469,1948,1,16,NaN,NaN,13.5,0,13.6,0.0
11470,1948,1,17,NaN,NaN,13.8,0,14.0,0.0
11471,1948,1,18,NaN,NaN,14,0,14.2,0.0
11472,1948,1,19,NaN,NaN,13.6,0,13.7,0.0
11473,1948,1,20,NaN,NaN,13.2,0,13.5,0.0
11474,1948,1,21,NaN,NaN,13.2,0,13.5,0.0
11475,1948,1,22,NaN,NaN,13.9,0,14.0,0.0
11476,1948,1,23,NaN,NaN,14,0,14.0,0.0
11477,1948,1,24,NaN,NaN,14.1,0,14.1,0.0
11478,1948,1,25,NaN,NaN,14.3,0,14.2,0.0
11479,1948,1,26,NaN,NaN,14.2,0,14.2,0.0
11480,1948,1,27,NaN,NaN,13.7,0,13.7,0.0
11481,1948,1,28,NaN,NaN,13.4,0,13.4,0.0
11482,1948,1,29,NaN,NaN,13.3,0,13.3,0.0
11483,1948,1,30,NaN,NaN,13.2,0,13.6,0.0
11484,1948,1,31,NaN,NaN,13.4,0,13.5,0.0
11485,1948,2,1,NaN,NaN,13.3,0,13.4,0.0
11486,1948,2,2,NaN,NaN,13.6,0,13.6,0.0
11487,1948,2,3,NaN,NaN,13.1,0,13.1,0.0
11488,1948,2,4,NaN,NaN,13,0,13.2,0.0
11489,1948,2,5,NaN,NaN,13.3,0,13.5,0.0
11490,1948,2,6,NaN,NaN,13.4,0,13.3,0.0
11491,1948,2,7,NaN,NaN,13.3,0,13.5,0.0
11492,1948,2,8,NaN,NaN,13.1,0,13.2,0.0
11493,1948,2,9,NaN,NaN,13.3,0,13.5,0.0
11494,1948,2,10,NaN,NaN,13.6,0,13.6,0.0
11495,1948,2,11,NaN,NaN,13.2,0,12.8,0.0
11496,1948,2,12,NaN,NaN,12.7,0,12.7,0.0
11497,1948,2,13,NaN,NaN,12.5,0,12.5,0.0
11498,1948,2,14,NaN,NaN,12.7,0,12.7,0.0
11499,1948,2,15,NaN,NaN,12.9,0,12.9,0.0
11500,1948,2,16,NaN,NaN,12.7,0,12.8,0.0
11501,1948,2,17,NaN,NaN,13,0,13.0,0.0
11502,1948,2,18,NaN,NaN,13.1,0,13.2,0.0
11503,1948,2,19,NaN,NaN,13.4,0,13.4,0.0
11504,1948,2,20,NaN,NaN,13.7,0,13.7,0.0
11505,1948,2,21,NaN,NaN,13.4,0,13.7,0.0
11506,1948,2,22,NaN,NaN,13.6,0,13.7,0.0
11507,1948,2,23,NaN,NaN,13,0,NaN,0.0
11508,1948,2,24,NaN,NaN,12.5,0,12.5,0.0
11509,1948,2,25,NaN,NaN,12.7,0,12.7,0.0
11510,1948,2,26,NaN,NaN,13.3,0,13.3,0.0
11511,1948,2,27,NaN,NaN,13.2,0,13.0,0.0
11512,1948,2,28,NaN,NaN,13.3,0,12.7,0.0
11513,1948,2,29,NaN,NaN,13,0,13.1,0.0
11514,1948,3,1,NaN,NaN,12.6,0,12.7,0.0
11515,1948,3,2,NaN,NaN,12.8,0,12.9,0.0
11516,1948,3,3,NaN,NaN,13.5,0,13.4,0.0
11517,1948,3,4,NaN,NaN,13.1,0,13.0,0.0
11518,1948,3,5,NaN,NaN,13.4,0,12.6,0.0
11519,1948,3,6,NaN,NaN,13.1,0,13.1,0.0
11520,1948,3,7,NaN,NaN,12.9,0,12.9,0.0
11521,1948,3,8,NaN,NaN,13,0,13.2,0.0
11522,1948,3,9,NaN,NaN,13.7,0,13.8,0.0
11523,1948,3,10,NaN,NaN,13.6,0,13.6,0.0
11524,1948,3,11,NaN,NaN,13.2,0,13.3,0.0
11525,1948,3,12,NaN,NaN,13.4,0,13.4,0.0
11526,1948,3,13,NaN,NaN,13.8,0,13.9,0.0
11527,1948,3,14,NaN,NaN,13.7,0,13.7,0.0
11528,1948,3,15,NaN,NaN,13.6,0,13.8,0.0
11529,1948,3,16,NaN,NaN,13.7,0,13.7,0.0
11530,1948,3,17,NaN,NaN,13.7,0,13.8,0.0
11531,1948,3,18,NaN,NaN,13.4,0,13.6,0.0
11532,1948,3,19,NaN,NaN,13.9,0,14.1,0.0
11533,1948,3,20,NaN,NaN,13.8,0,13.8,0.0
11534,1948,3,21,NaN,NaN,13,0,13.1,0.0
11535,1948,3,22,NaN,NaN,13.6,0,13.7,0.0
11536,1948,3,23,NaN,NaN,14,0,13.8,0.0
11537,1948,3,24,NaN,NaN,14.2,0,13.9,0.0
11538,1948,3,25,NaN,NaN,12.9,0,13.0,0.0
11539,1948,3,26,NaN,NaN,12.8,0,13.0,0.0
11540,1948,3,27,NaN,NaN,13.2,0,13.4,0.0
11541,1948,3,28,NaN,NaN,13.6,0,13.4,0.0
11542,1948,3,29,NaN,NaN,13.3,0,13.3,0.0
11543,1948,3,30,NaN,NaN,13.5,0,13.1,0.0
11544,1948,3,31,NaN,NaN,13.5,0,13.5,0.0
11545,1948,4,1,NaN,NaN,13.8,0,12.2,0.0
11546,1948,4,2,NaN,NaN,14.4,0,14.1,0.0
11547,1948,4,3,NaN,NaN,13.9,0,13.9,0.0
11548,1948,4,4,NaN,NaN,13.9,0,13.9,0.0
11549,1948,4,5,NaN,NaN,13.5,0,13.9,0.0
11550,1948,4,6,NaN,NaN,14.5,0,14.6,0.0
11551,1948,4,7,NaN,NaN,14.4,0,14.3,0.0
11552,1948,4,8,NaN,NaN,15,0,14.9,0.0
11553,1948,4,9,NaN,NaN,14.8,0,14.8,0.0
11554,1948,4,10,NaN,NaN,15.2,0,14.1,0.0
11555,1948,4,11,NaN,NaN,16,0,16.0,0.0
11556,1948,4,12,NaN,NaN,14,0,14.5,0.0
11557,1948,4,13,NaN,NaN,13.8,0,12.5,0.0
11558,1948,4,14,NaN,NaN,14.5,0,14.0,0.0
11559,1948,4,15,NaN,NaN,14.7,0,14.4,0.0
11560,1948,4,16,NaN,NaN,13.1,0,11.9,0.0
11561,1948,4,17,NaN,NaN,15.1,0,14.0,0.0
11562,1948,4,18,NaN,NaN,15.2,0,15.2,0.0
11563,1948,4,19,NaN,NaN,14.5,0,14.3,0.0
11564,1948,4,20,NaN,NaN,15,0,14.0,0.0
11565,1948,4,21,NaN,NaN,15,0,14.7,0.0
11566,1948,4,22,NaN,NaN,15.4,0,15.4,0.0
11567,1948,4,23,NaN,NaN,15.6,0,15.7,0.0
11568,1948,4,24,NaN,NaN,15.3,0,14.9,0.0
11569,1948,4,25,NaN,NaN,15.3,0,15.2,0.0
11570,1948,4,26,NaN,NaN,15.9,0,15.8,0.0
11571,1948,4,27,NaN,NaN,15.7,0,15.8,0.0
11572,1948,4,28,NaN,NaN,15.8,0,15.8,0.0
11573,1948,4,29,NaN,NaN,15.4,0,15.4,0.0
11574,1948,4,30,NaN,NaN,15,0,14.9,0.0
11575,1948,5,1,NaN,NaN,15.3,0,15.4,0.0
11576,1948,5,2,NaN,NaN,14.4,0,13.6,0.0
11577,1948,5,3,NaN,NaN,15.2,0,13.7,0.0
11578,1948,5,4,NaN,NaN,16.2,0,14.2,0.0
11579,1948,5,5,NaN,NaN,16.1,0,14.3,0.0
11580,1948,5,6,NaN,NaN,16.8,0,16.6,0.0
11581,1948,5,7,NaN,NaN,16.8,0,16.9,0.0
11582,1948,5,8,NaN,NaN,15.9,0,15.9,0.0
11583,1948,5,9,NaN,NaN,16,0,16.0,0.0
11584,1948,5,10,NaN,NaN,16.7,0,16.6,0.0
11585,1948,5,11,NaN,NaN,16.6,0,16.3,0.0
11586,1948,5,12,NaN,NaN,17.5,0,17.5,0.0
11587,1948,5,13,NaN,NaN,17.3,0,17.5,0.0
11588,1948,5,14,NaN,NaN,17.3,0,17.4,0.0
11589,1948,5,15,NaN,NaN,17,0,17.0,0.0
11590,1948,5,16,NaN,NaN,18.3,0,18.3,0.0
11591,1948,5,17,NaN,NaN,19.1,0,19.0,0.0
11592,1948,5,18,NaN,NaN,18.1,0,18.4,0.0
11593,1948,5,19,NaN,NaN,17.2,0,17.5,0.0
11594,1948,5,20,NaN,NaN,17.2,0,17.3,0.0
11595,1948,5,21,NaN,NaN,17.2,0,14.2,0.0
11596,1948,5,22,NaN,NaN,16.9,0,16.2,0.0
11597,1948,5,23,NaN,NaN,16.9,0,16.9,0.0
11598,1948,5,24,NaN,NaN,17,0,16.6,0.0
11599,1948,5,25,NaN,NaN,16.8,0,16.8,0.0
11600,1948,5,26,NaN,NaN,17,0,17.1,0.0
11601,1948,5,27,NaN,NaN,17.3,0,17.2,0.0
11602,1948,5,28,NaN,NaN,17.5,0,17.5,0.0
11603,1948,5,29,NaN,NaN,17.4,0,17.4,0.0
11604,1948,5,30,NaN,NaN,17.1,0,17.2,0.0
11605,1948,5,31,NaN,NaN,18.1,0,18.1,0.0
11606,1948,6,1,NaN,NaN,17.7,0,15.1,0.0
11607,1948,6,2,NaN,NaN,17.1,0,16.6,0.0
11608,1948,6,3,NaN,NaN,13.8,0,11.7,0.0
11609,1948,6,4,NaN,NaN,16,0,15.3,0.0
11610,1948,6,5,NaN,NaN,15.7,0,13.4,0.0
11611,1948,6,6,NaN,NaN,16.5,0,14.8,0.0
11612,1948,6,7,NaN,NaN,16.5,0,16.0,0.0
11613,1948,6,8,NaN,NaN,17.3,0,14.2,0.0
11614,1948,6,9,NaN,NaN,15.5,0,13.5,0.0
11615,1948,6,10,NaN,NaN,16.1,0,14.7,0.0
11616,1948,6,11,NaN,NaN,16.4,0,14.2,0.0
11617,1948,6,12,NaN,NaN,15.3,0,NaN,0.0
11618,1948,6,13,NaN,NaN,16.5,0,NaN,0.0
11619,1948,6,14,NaN,NaN,17.1,0,NaN,0.0
11620,1948,6,15,NaN,NaN,17.6,0,NaN,0.0
11621,1948,6,16,NaN,NaN,17.7,0,NaN,0.0
11622,1948,6,17,NaN,NaN,18.9,0,NaN,0.0
11623,1948,6,18,NaN,NaN,17.9,0,NaN,0.0
11624,1948,6,19,NaN,NaN,18.3,0,16.7,0.0
11625,1948,6,20,NaN,NaN,18.4,0,17.2,0.0
11626,1948,6,21,NaN,NaN,18.2,0,18.1,0.0
11627,1948,6,22,NaN,NaN,17.8,0,17.8,0.0
11628,1948,6,23,NaN,NaN,18.1,0,18.1,0.0
11629,1948,6,24,NaN,NaN,18.4,0,18.3,0.0
11630,1948,6,25,NaN,NaN,18.3,0,17.7,0.0
11631,1948,6,26,NaN,NaN,18.3,0,18.0,0.0
11632,1948,6,27,NaN,NaN,18,0,17.7,0.0
11633,1948,6,28,NaN,NaN,18.1,0,18.1,0.0
11634,1948,6,29,NaN,NaN,18.2,0,17.9,0.0
11635,1948,6,30,NaN,NaN,18,0,18.0,0.0
11636,1948,7,1,NaN,NaN,18.3,0,18.3,0.0
11637,1948,7,2,NaN,NaN,18.7,0,18.7,0.0
11638,1948,7,3,NaN,NaN,18.9,0,17.9,0.0
11639,1948,7,4,NaN,NaN,19.1,0,18.0,0.0
11640,1948,7,5,NaN,NaN,19.3,0,19.2,0.0
11641,1948,7,6,NaN,NaN,19.4,0,15.0,0.0
11642,1948,7,7,NaN,NaN,19.5,0,15.0,0.0
11643,1948,7,8,NaN,NaN,17.3,0,14.9,0.0
11644,1948,7,9,NaN,NaN,17.2,0,13.5,0.0
11645,1948,7,10,NaN,NaN,17,0,13.8,0.0
11646,1948,7,11,NaN,NaN,16,0,15.7,0.0
11647,1948,7,12,NaN,NaN,17.5,0,16.0,0.0
11648,1948,7,13,NaN,NaN,17.5,0,15.5,0.0
11649,1948,7,14,NaN,NaN,18.4,0,18.5,0.0
11650,1948,7,15,NaN,NaN,18.6,0,18.3,0.0
11651,1948,7,16,NaN,NaN,18.7,0,18.7,0.0
11652,1948,7,17,NaN,NaN,18.5,0,17.2,0.0
11653,1948,7,18,NaN,NaN,18.8,0,15.6,0.0
11654,1948,7,19,NaN,NaN,18.6,0,17.9,0.0
11655,1948,7,20,NaN,NaN,18.4,0,18.1,0.0
