,DATE,SURF_TEMP_C,YEAR,MONTH,DAY
20803,11/19/2013,16.1,2013,11,19
20804,11/20/2013,16.7,2013,11,20
20805,11/21/2013,16.8,2013,11,21
20806,11/22/2013,14.6,2013,11,22
20807,11/23/2013,15.2,2013,11,23
20808,11/24/2013,15.2,2013,11,24
20809,11/25/2013,15.2,2013,11,25
20810,11/26/2013,15.7,2013,11,26
20811,11/27/2013,15.6,2013,11,27
20812,11/28/2013,15.6,2013,11,28
20813,11/29/2013,NaN,2013,11,29
20814,11/30/2013,NaN,2013,11,30
20815,12/1/2013,15.8,2013,12,1
20816,12/2/2013,15.9,2013,12,2
20817,12/3/2013,16,2013,12,3
20818,12/4/2013,16,2013,12,4
20819,12/5/2013,14.9,2013,12,5
20820,12/6/2013,14.3,2013,12,6
20821,12/7/2013,14.8,2013,12,7
20822,12/8/2013,13.7,2013,12,8
20823,12/9/2013,13.8,2013,12,9
20824,12/10/2013,12.9,2013,12,10
20825,12/11/2013,13.7,2013,12,11
20826,12/12/2013,13.7,2013,12,12
20827,12/13/2013,14.4,2013,12,13
20828,12/14/2013,14.5,2013,12,14
20829,12/15/2013,15.2,2013,12,15
20830,12/16/2013,15.3,2013,12,16
20831,12/17/2013,15.5,2013,12,17
20832,12/18/2013,15.7,2013,12,18
20833,12/19/2013,15.1,2013,12,19
20834,12/20/2013,14.1,2013,12,20
20835,12/21/2013,NaN,2013,12,21
20836,12/22/2013,14.2,2013,12,22
20837,12/23/2013,15.8,2013,12,23
20838,12/24/2013,16.7,2013,12,24
20839,12/25/2013,14.8,2013,12,25
20840,12/26/2013,NaN,2013,12,26
20841,12/27/2013,14.9,2013,12,27
20842,12/28/2013,15,2013,12,28
20843,12/29/2013,15,2013,12,29
20844,12/30/2013,15.2,2013,12,30
20845,12/31/2013,14.9,2013,12,31
20846,1/1/2014,NaN,2014,1,1
20847,1/2/2014,14.6,2014,1,2
20848,1/3/2014,14.6,2014,1,3
20849,1/4/2014,14.7,2014,1,4
20850,1/5/2014,14,2014,1,5
20851,1/6/2014,14.1,2014,1,6
20852,1/7/2014,14.3,2014,1,7
20853,1/8/2014,14.7,2014,1,8
20854,1/9/2014,NaN,2014,1,9
20855,1/10/2014,14.6,2014,1,10
20856,1/11/2014,14.9,2014,1,11
20857,1/12/2014,15,2014,1,12
20858,1/13/2014,14.7,2014,1,13
20859,1/14/2014,15.1,2014,1,14
20860,1/15/2014,14.2,2014,1,15
20861,1/16/2014,14.5,2014,1,16
20862,1/17/2014,14.9,2014,1,17
20863,1/18/2014,14.5,2014,1,18
20864,1/19/2014,14.8,2014,1,19
20865,1/20/2014,14.8,2014,1,20
20866,1/21/2014,15,2014,1,21
20867,1/22/2014,15.1,2014,1,22
20868,1/23/2014,15.3,2014,1,23
20869,1/24/2014,15.5,2014,1,24
20870,1/25/2014,NaN,2014,1,25
20871,1/26/2014,15.5,2014,1,26
20872,1/27/2014,15.3,2014,1,27
20873,1/28/2014,14,2014,1,28
20874,1/29/2014,NaN,2014,1,29
20875,1/30/2014,15.5,2014,1,30
20876,1/31/2014,NaN,2014,1,31
20877,2/1/2014,14.1,2014,2,1
20878,2/2/2014,NaN,2014,2,2
20879,2/3/2014,13.6,2014,2,3
20880,2/4/2014,NaN,2014,2,4
20881,2/5/2014,13.8,2014,2,5
20882,2/6/2014,14.3,2014,2,6
20883,2/7/2014,14.4,2014,2,7
20884,2/8/2014,14.7,2014,2,8
20885,2/9/2014,NaN,2014,2,9
20886,2/10/2014,14.8,2014,2,10
20887,2/11/2014,NaN,2014,2,11
20888,2/12/2014,14.6,2014,2,12
20889,2/13/2014,14.3,2014,2,13
20890,2/14/2014,NaN,2014,2,14
20891,2/15/2014,14.6,2014,2,15
20892,2/16/2014,14.4,2014,2,16
20893,2/17/2014,14.5,2014,2,17
20894,2/18/2014,14.5,2014,2,18
20895,2/19/2014,NaN,2014,2,19
20896,2/20/2014,14.3,2014,2,20
20897,2/21/2014,15,2014,2,21
20898,2/22/2014,14.8,2014,2,22
20899,2/23/2014,15,2014,2,23
20900,2/24/2014,NaN,2014,2,24
20901,2/25/2014,15,2014,2,25
20902,2/26/2014,NaN,2014,2,26
20903,2/27/2014,15.4,2014,2,27
20904,2/28/2014,15.8,2014,2,28
20905,3/1/2014,15.6,2014,3,1
20906,3/2/2014,15.3,2014,3,2
20907,3/3/2014,15.3,2014,3,3
20908,3/4/2014,NaN,2014,3,4
20909,3/5/2014,15.4,2014,3,5
20910,3/6/2014,15.4,2014,3,6
20911,3/7/2014,15.7,2014,3,7
20912,3/8/2014,15.7,2014,3,8
20913,3/9/2014,15.5,2014,3,9
20914,3/10/2014,15.5,2014,3,10
20915,3/11/2014,14.9,2014,3,11
20916,3/12/2014,16.2,2014,3,12
20917,3/13/2014,NaN,2014,3,13
20918,3/14/2014,NaN,2014,3,14
20919,3/15/2014,15.8,2014,3,15
20920,3/16/2014,15.6,2014,3,16
20921,3/17/2014,15.8,2014,3,17
20922,3/18/2014,15.8,2014,3,18
20923,3/19/2014,NaN,2014,3,19
20924,3/20/2014,15.2,2014,3,20
20925,3/21/2014,15.6,2014,3,21
20926,3/22/2014,15.6,2014,3,22
20927,3/23/2014,15.2,2014,3,23
20928,3/24/2014,15.3,2014,3,24
20929,3/25/2014,15.3,2014,3,25
20930,3/26/2014,15,2014,3,26
20931,3/27/2014,13.1,2014,3,27
20932,3/28/2014,12.8,2014,3,28
20933,3/29/2014,13.9,2014,3,29
20934,3/30/2014,13.5,2014,3,30
20935,3/31/2014,12.2,2014,3,31
20936,4/1/2014,12.5,2014,4,1
20937,4/2/2014,11.7,2014,4,2
20938,4/3/2014,11.6,2014,4,3
20939,4/4/2014,12.3,2014,4,4
20940,4/5/2014,12.9,2014,4,5
20941,4/6/2014,12.6,2014,4,6
20942,4/7/2014,13.1,2014,4,7
20943,4/8/2014,12.7,2014,4,8
20944,4/9/2014,12.7,2014,4,9
20945,4/10/2014,13.3,2014,4,10
20946,4/11/2014,13.6,2014,4,11
20947,4/12/2014,12.9,2014,4,12
20948,4/13/2014,13.6,2014,4,13
20949,4/14/2014,14,2014,4,14
20950,4/15/2014,NaN,2014,4,15
20951,4/16/2014,14.3,2014,4,16
20952,4/17/2014,14.4,2014,4,17
20953,4/18/2014,15,2014,4,18
20954,4/19/2014,14.8,2014,4,19
20955,4/20/2014,15.1,2014,4,20
20956,4/21/2014,15,2014,4,21
20957,4/22/2014,15.1,2014,4,22
20958,4/23/2014,14,2014,4,23
20959,4/24/2014,NaN,2014,4,24
20960,4/25/2014,14.7,2014,4,25
20961,4/26/2014,14.1,2014,4,26
20962,4/27/2014,11.2,2014,4,27
20963,4/28/2014,11.8,2014,4,28
20964,4/29/2014,12.3,2014,4,29
20965,4/30/2014,13.9,2014,4,30
20966,5/1/2014,14.7,2014,5,1
20967,5/2/2014,14.8,2014,5,2
20968,5/3/2014,NaN,2014,5,3
20969,5/4/2014,13.4,2014,5,4
20970,5/5/2014,14.4,2014,5,5
20971,5/6/2014,14.3,2014,5,6
20972,5/7/2014,12.6,2014,5,7
20973,5/8/2014,12.4,2014,5,8
20974,5/9/2014,13.5,2014,5,9
20975,5/10/2014,13.8,2014,5,10
20976,5/11/2014,14,2014,5,11
20977,5/12/2014,13,2014,5,12
20978,5/13/2014,16.1,2014,5,13
20979,5/14/2014,16.1,2014,5,14
20980,5/15/2014,15.6,2014,5,15
20981,5/16/2014,16,2014,5,16
20982,5/17/2014,16.1,2014,5,17
20983,5/18/2014,16.3,2014,5,18
20984,5/19/2014,16.4,2014,5,19
20985,5/20/2014,15.8,2014,5,20
20986,5/21/2014,14.9,2014,5,21
20987,5/22/2014,14.7,2014,5,22
20988,5/23/2014,16.6,2014,5,23
20989,5/24/2014,16.9,2014,5,24
20990,5/25/2014,17.4,2014,5,25
20991,5/26/2014,17.1,2014,5,26
20992,5/27/2014,17.2,2014,5,27
20993,5/28/2014,17.1,2014,5,28
20994,5/29/2014,18.2,2014,5,29
20995,5/30/2014,17.4,2014,5,30
20996,5/31/2014,17.7,2014,5,31
20997,6/1/2014,17.4,2014,6,1
20998,6/2/2014,17.3,2014,6,2
20999,6/3/2014,17.1,2014,6,3
21000,6/4/2014,17,2014,6,4
21001,6/5/2014,15.9,2014,6,5
21002,6/6/2014,15.4,2014,6,6
21003,6/7/2014,15.1,2014,6,7
21004,6/8/2014,14.4,2014,6,8
21005,6/9/2014,15.1,2014,6,9
21006,6/10/2014,16.7,2014,6,10
21007,6/11/2014,18,2014,6,11
21008,6/12/2014,15.9,2014,6,12
21009,6/13/2014,15.9,2014,6,13
21010,6/14/2014,17.6,2014,6,14
21011,6/15/2014,17.6,2014,6,15
21012,6/16/2014,18.5,2014,6,16
21013,6/17/2014,17,2014,6,17
21014,6/18/2014,NaN,2014,6,18
21015,6/19/2014,17.8,2014,6,19
21016,6/20/2014,18.5,2014,6,20
21017,6/21/2014,17.8,2014,6,21
21018,6/22/2014,18.3,2014,6,22
21019,6/23/2014,18.3,2014,6,23
21020,6/24/2014,18.5,2014,6,24
21021,6/25/2014,18.4,2014,6,25
21022,6/26/2014,19,2014,6,26
21023,6/27/2014,19,2014,6,27
21024,6/28/2014,19.2,2014,6,28
21025,6/29/2014,20.1,2014,6,29
21026,6/30/2014,20.8,2014,6,30
21027,7/1/2014,NaN,2014,7,1
21028,7/2/2014,20.7,2014,7,2
21029,7/3/2014,20.6,2014,7,3
21030,7/4/2014,20.3,2014,7,4
21031,7/5/2014,20.9,2014,7,5
21032,7/6/2014,20.8,2014,7,6
21033,7/7/2014,20.7,2014,7,7
21034,7/8/2014,21.3,2014,7,8
21035,7/9/2014,21,2014,7,9
21036,7/10/2014,19.5,2014,7,10
21037,7/11/2014,NaN,2014,7,11
21038,7/12/2014,19.4,2014,7,12
21039,7/13/2014,NaN,2014,7,13
21040,7/14/2014,19.3,2014,7,14
21041,7/15/2014,20.1,2014,7,15
21042,7/16/2014,20.1,2014,7,16
21043,7/17/2014,18.1,2014,7,17
21044,7/18/2014,17.3,2014,7,18
21045,7/19/2014,17.7,2014,7,19
21046,7/20/2014,18.6,2014,7,20
21047,7/21/2014,18,2014,7,21
21048,7/22/2014,17,2014,7,22
21049,7/23/2014,15.7,2014,7,23
21050,7/24/2014,16.7,2014,7,24
21051,7/25/2014,17.5,2014,7,25
21052,7/26/2014,20.4,2014,7,26
21053,7/27/2014,18.8,2014,7,27
21054,7/28/2014,20.4,2014,7,28
21055,7/29/2014,19.1,2014,7,29
21056,7/30/2014,19.2,2014,7,30
21057,7/31/2014,18.5,2014,7,31
21058,8/1/2014,18.4,2014,8,1
21059,8/2/2014,18.4,2014,8,2
21060,8/3/2014,19.1,2014,8,3
21061,8/4/2014,19.5,2014,8,4
21062,8/5/2014,17.2,2014,8,5
21063,8/6/2014,17,2014,8,6
21064,8/7/2014,18,2014,8,7
21065,8/8/2014,18.4,2014,8,8
21066,8/9/2014,19,2014,8,9
21067,8/10/2014,18.6,2014,8,10
21068,8/11/2014,18.7,2014,8,11
21069,8/12/2014,19.2,2014,8,12
21070,8/13/2014,18.3,2014,8,13
21071,8/14/2014,17.3,2014,8,14
21072,8/15/2014,18.9,2014,8,15
21073,8/16/2014,18.4,2014,8,16
21074,8/17/2014,19.2,2014,8,17
21075,8/18/2014,21.2,2014,8,18
21076,8/19/2014,19.8,2014,8,19
21077,8/20/2014,20.1,2014,8,20
21078,8/21/2014,20.1,2014,8,21
21079,8/22/2014,19.6,2014,8,22
21080,8/23/2014,19.4,2014,8,23
21081,8/24/2014,19.8,2014,8,24
21082,8/25/2014,19.1,2014,8,25
21083,8/26/2014,18.7,2014,8,26
21084,8/27/2014,19.5,2014,8,27
21085,8/28/2014,19.1,2014,8,28
21086,8/29/2014,17.6,2014,8,29
21087,8/30/2014,19.2,2014,8,30
21088,8/31/2014,19.6,2014,8,31
21089,9/1/2014,19.6,2014,9,1
21090,9/2/2014,NaN,2014,9,2
21091,9/3/2014,20,2014,9,3
21092,9/4/2014,21.3,2014,9,4
21093,9/5/2014,20.6,2014,9,5
21094,9/6/2014,NaN,2014,9,6
21095,9/7/2014,20.4,2014,9,7
21096,9/8/2014,19.6,2014,9,8
21097,9/9/2014,19.5,2014,9,9
21098,9/10/2014,19.2,2014,9,10
21099,9/11/2014,19.6,2014,9,11
21100,9/12/2014,20.5,2014,9,12
21101,9/13/2014,NaN,2014,9,13
21102,9/14/2014,NaN,2014,9,14
21103,9/15/2014,19.6,2014,9,15
21104,9/16/2014,19.8,2014,9,16
21105,9/17/2014,20.1,2014,9,17
21106,9/18/2014,16.4,2014,9,18
21107,9/19/2014,16.9,2014,9,19
21108,9/20/2014,19.4,2014,9,20
21109,9/21/2014,19,2014,9,21
21110,9/22/2014,18.8,2014,9,22
21111,9/23/2014,19.3,2014,9,23
21112,9/24/2014,19.1,2014,9,24
21113,9/25/2014,18.3,2014,9,25
21114,9/26/2014,17.4,2014,9,26
21115,9/27/2014,NaN,2014,9,27
21116,9/28/2014,17.5,2014,9,28
21117,9/29/2014,18,2014,9,29
21118,9/30/2014,18.9,2014,9,30
21119,10/1/2014,19.5,2014,10,1
21120,10/2/2014,19.3,2014,10,2
21121,10/3/2014,19.4,2014,10,3
21122,10/4/2014,19.9,2014,10,4
21123,10/5/2014,20.4,2014,10,5
21124,10/6/2014,20.4,2014,10,6
21125,10/7/2014,20.2,2014,10,7
21126,10/8/2014,20,2014,10,8
21127,10/9/2014,20.2,2014,10,9
21128,10/10/2014,20.5,2014,10,10
21129,10/11/2014,21.4,2014,10,11
21130,10/12/2014,20.8,2014,10,12
21131,10/13/2014,21.1,2014,10,13
21132,10/14/2014,20.8,2014,10,14
21133,10/15/2014,NaN,2014,10,15
21134,10/16/2014,20.7,2014,10,16
21135,10/17/2014,20.8,2014,10,17
21136,10/18/2014,20.6,2014,10,18
21137,10/19/2014,20.4,2014,10,19
21138,10/20/2014,20.8,2014,10,20
21139,10/21/2014,20.4,2014,10,21
21140,10/22/2014,19.8,2014,10,22
21141,10/23/2014,19.7,2014,10,23
21142,10/24/2014,19.5,2014,10,24
21143,10/25/2014,19.3,2014,10,25
21144,10/26/2014,18.9,2014,10,26
21145,10/27/2014,19.1,2014,10,27
21146,10/28/2014,19.3,2014,10,28
21147,10/29/2014,19.4,2014,10,29
21148,10/30/2014,19.3,2014,10,30
21149,10/31/2014,19.7,2014,10,31
21150,11/1/2014,19.2,2014,11,1
21151,11/2/2014,18.2,2014,11,2
21152,11/3/2014,18.5,2014,11,3
21153,11/4/2014,18.7,2014,11,4
21154,11/5/2014,19,2014,11,5
21155,11/6/2014,19.1,2014,11,6
21156,11/7/2014,19,2014,11,7
21157,11/8/2014,NaN,2014,11,8
21158,11/9/2014,18.6,2014,11,9
21159,11/10/2014,19.1,2014,11,10
21160,11/11/2014,18.7,2014,11,11
21161,11/12/2014,18.6,2014,11,12
21162,11/13/2014,18.6,2014,11,13
21163,11/14/2014,18.6,2014,11,14
21164,11/15/2014,19.1,2014,11,15
21165,11/16/2014,18.4,2014,11,16
21166,11/17/2014,17.6,2014,11,17
21167,11/18/2014,18.6,2014,11,18
21168,11/19/2014,18.4,2014,11,19
21169,11/20/2014,18.5,2014,11,20
21170,11/21/2014,18.1,2014,11,21
21171,11/22/2014,18.6,2014,11,22
21172,11/23/2014,17.6,2014,11,23
21173,11/24/2014,17.7,2014,11,24
21174,11/25/2014,17.3,2014,11,25
21175,11/26/2014,17.4,2014,11,26
21176,11/27/2014,17.4,2014,11,27
21177,11/28/2014,17.8,2014,11,28
21178,11/29/2014,NaN,2014,11,29
21179,11/30/2014,18,2014,11,30
21180,12/1/2014,18,2014,12,1
21181,12/2/2014,18.3,2014,12,2
21182,12/3/2014,17.6,2014,12,3
21183,12/4/2014,18.1,2014,12,4
21184,12/5/2014,18.2,2014,12,5
21185,12/6/2014,18,2014,12,6
21186,12/7/2014,18,2014,12,7
21187,12/8/2014,17.9,2014,12,8
21188,12/9/2014,17.9,2014,12,9
21189,12/10/2014,17.8,2014,12,10
21190,12/11/2014,18.1,2014,12,11
21191,12/12/2014,17.9,2014,12,12
21192,12/13/2014,17.4,2014,12,13
21193,12/14/2014,17,2014,12,14
21194,12/15/2014,17.3,2014,12,15
21195,12/16/2014,17.6,2014,12,16
21196,12/17/2014,17.4,2014,12,17
21197,12/18/2014,17.3,2014,12,18
21198,12/19/2014,17,2014,12,19
21199,12/20/2014,17.5,2014,12,20
21200,12/21/2014,17,2014,12,21
21201,12/22/2014,17.5,2014,12,22
21202,12/23/2014,NaN,2014,12,23
21203,12/24/2014,17.2,2014,12,24
21204,12/25/2014,17,2014,12,25
21205,12/26/2014,15,2014,12,26
21206,12/27/2014,15.1,2014,12,27
21207,12/28/2014,15.6,2014,12,28
21208,12/29/2014,16.3,2014,12,29
21209,12/30/2014,16.2,2014,12,30
21210,12/31/2014,16.1,2014,12,31
21211,1/1/2015,NaN,2015,1,1
21212,1/2/2015,15.2,2015,1,2
21213,1/3/2015,15.9,2015,1,3
21214,1/4/2015,15.5,2015,1,4
21215,1/5/2015,15.3,2015,1,5
21216,1/6/2015,15.7,2015,1,6
21217,1/7/2015,16,2015,1,7
21218,1/8/2015,15.9,2015,1,8
21219,1/9/2015,16.7,2015,1,9
21220,1/10/2015,16.8,2015,1,10
21221,1/11/2015,16.3,2015,1,11
21222,1/12/2015,15.8,2015,1,12
21223,1/13/2015,15.8,2015,1,13
21224,1/14/2015,15.8,2015,1,14
21225,1/15/2015,16,2015,1,15
21226,1/16/2015,15.8,2015,1,16
21227,1/17/2015,16.3,2015,1,17
21228,1/18/2015,16.1,2015,1,18
21229,1/19/2015,16.2,2015,1,19
21230,1/20/2015,16.2,2015,1,20
21231,1/21/2015,15.9,2015,1,21
21232,1/22/2015,15.7,2015,1,22
21233,1/23/2015,15.7,2015,1,23
21234,1/24/2015,NaN,2015,1,24
21235,1/25/2015,15.8,2015,1,25
21236,1/26/2015,16.1,2015,1,26
21237,1/27/2015,16.6,2015,1,27
21238,1/28/2015,16.3,2015,1,28
21239,1/29/2015,16.5,2015,1,29
21240,1/30/2015,16.5,2015,1,30
21241,1/31/2015,16.1,2015,1,31
21242,2/1/2015,15.9,2015,2,1
21243,2/2/2015,15.5,2015,2,2
21244,2/3/2015,15.8,2015,2,3
21245,2/4/2015,16.3,2015,2,4
21246,2/5/2015,15.8,2015,2,5
21247,2/6/2015,15.7,2015,2,6
21248,2/7/2015,16.3,2015,2,7
21249,2/8/2015,16.5,2015,2,8
21250,2/9/2015,16.2,2015,2,9
21251,2/10/2015,15.8,2015,2,10
21252,2/11/2015,16,2015,2,11
21253,2/12/2015,15.6,2015,2,12
21254,2/13/2015,15.8,2015,2,13
21255,2/14/2015,16.2,2015,2,14
21256,2/15/2015,16.2,2015,2,15
21257,2/16/2015,15.7,2015,2,16
21258,2/17/2015,16.2,2015,2,17
21259,2/18/2015,16.3,2015,2,18
21260,2/19/2015,16.3,2015,2,19
21261,2/20/2015,16,2015,2,20
21262,2/21/2015,16.7,2015,2,21
21263,2/22/2015,16.6,2015,2,22
21264,2/23/2015,15.9,2015,2,23
21265,2/24/2015,16,2015,2,24
21266,2/25/2015,16.2,2015,2,25
21267,2/26/2015,15.4,2015,2,26
21268,2/27/2015,15.7,2015,2,27
21269,2/28/2015,15.6,2015,2,28
21270,3/1/2015,14.9,2015,3,1
21271,3/2/2015,15.1,2015,3,2
21272,3/3/2015,15.4,2015,3,3
21273,3/4/2015,15.7,2015,3,4
21274,3/5/2015,15.5,2015,3,5
21275,3/6/2015,15.4,2015,3,6
21276,3/7/2015,15.6,2015,3,7
21277,3/8/2015,15.3,2015,3,8
21278,3/9/2015,16.1,2015,3,9
21279,3/10/2015,16.2,2015,3,10
21280,3/11/2015,15.6,2015,3,11
21281,3/12/2015,NaN,2015,3,12
21282,3/13/2015,16.2,2015,3,13
21283,3/14/2015,15.9,2015,3,14
21284,3/15/2015,16.5,2015,3,15
21285,3/16/2015,16.5,2015,3,16
21286,3/17/2015,16.3,2015,3,17
21287,3/18/2015,16.6,2015,3,18
21288,3/19/2015,16.7,2015,3,19
21289,3/20/2015,17.1,2015,3,20
21290,3/21/2015,16.9,2015,3,21
21291,3/22/2015,16,2015,3,22
21292,3/23/2015,16,2015,3,23
21293,3/24/2015,15.2,2015,3,24
21294,3/25/2015,14.7,2015,3,25
21295,3/26/2015,15.7,2015,3,26
21296,3/27/2015,15.9,2015,3,27
21297,3/28/2015,16.4,2015,3,28
21298,3/29/2015,NaN,2015,3,29
21299,3/30/2015,NaN,2015,3,30
21300,3/31/2015,16.7,2015,3,31
21301,4/1/2015,16.6,2015,4,1
21302,4/2/2015,16.9,2015,4,2
21303,4/3/2015,15.7,2015,4,3
21304,4/4/2015,15.5,2015,4,4
21305,4/5/2015,15.2,2015,4,5
21306,4/6/2015,14.2,2015,4,6
21307,4/7/2015,13.9,2015,4,7
21308,4/8/2015,13.4,2015,4,8
21309,4/9/2015,13.4,2015,4,9
21310,4/10/2015,13.2,2015,4,10
21311,4/11/2015,13.8,2015,4,11
21312,4/12/2015,14.5,2015,4,12
21313,4/13/2015,15.4,2015,4,13
21314,4/14/2015,15.1,2015,4,14
21315,4/15/2015,14.3,2015,4,15
21316,4/16/2015,14.9,2015,4,16
21317,4/17/2015,15,2015,4,17
21318,4/18/2015,14.3,2015,4,18
21319,4/19/2015,NaN,2015,4,19
21320,4/20/2015,14.7,2015,4,20
21321,4/21/2015,14.4,2015,4,21
21322,4/22/2015,15,2015,4,22
21323,4/23/2015,14.6,2015,4,23
21324,4/24/2015,14.5,2015,4,24
21325,4/25/2015,14.4,2015,4,25
21326,4/26/2015,13,2015,4,26
21327,4/27/2015,12.7,2015,4,27
21328,4/28/2015,13.8,2015,4,28
21329,4/29/2015,14,2015,4,29
21330,4/30/2015,14.2,2015,4,30
21331,5/1/2015,15.4,2015,5,1
21332,5/2/2015,13.7,2015,5,2
21333,5/3/2015,13.1,2015,5,3
21334,5/4/2015,12.8,2015,5,4
21335,5/5/2015,13.1,2015,5,5
21336,5/6/2015,14.8,2015,5,6
21337,5/7/2015,13.9,2015,5,7
21338,5/8/2015,13,2015,5,8
21339,5/9/2015,14.3,2015,5,9
21340,5/10/2015,13.7,2015,5,10
21341,5/11/2015,13.8,2015,5,11
21342,5/12/2015,13.2,2015,5,12
21343,5/13/2015,14,2015,5,13
21344,5/14/2015,14.3,2015,5,14
21345,5/15/2015,14.7,2015,5,15
21346,5/16/2015,14.4,2015,5,16
21347,5/17/2015,15.4,2015,5,17
21348,5/18/2015,15.2,2015,5,18
21349,5/19/2015,14,2015,5,19
21350,5/20/2015,15,2015,5,20
21351,5/21/2015,15.1,2015,5,21
21352,5/22/2015,14.6,2015,5,22
21353,5/23/2015,15,2015,5,23
21354,5/24/2015,13.5,2015,5,24
21355,5/25/2015,14.6,2015,5,25
21356,5/26/2015,14.7,2015,5,26
21357,5/27/2015,14.2,2015,5,27
21358,5/28/2015,14.8,2015,5,28
21359,5/29/2015,15.9,2015,5,29
21360,5/30/2015,16.6,2015,5,30
21361,5/31/2015,16.5,2015,5,31
21362,6/1/2015,16.6,2015,6,1
21363,6/2/2015,15.2,2015,6,2
21364,6/3/2015,15.9,2015,6,3
21365,6/4/2015,14.2,2015,6,4
21366,6/5/2015,15.8,2015,6,5
21367,6/6/2015,16.3,2015,6,6
21368,6/7/2015,16.4,2015,6,7
21369,6/8/2015,15.9,2015,6,8
21370,6/9/2015,16.3,2015,6,9
21371,6/10/2015,15.7,2015,6,10
21372,6/11/2015,15.9,2015,6,11
21373,6/12/2015,16.5,2015,6,12
21374,6/13/2015,16.6,2015,6,13
21375,6/14/2015,16.9,2015,6,14
21376,6/15/2015,16.8,2015,6,15
21377,6/16/2015,17.2,2015,6,16
21378,6/17/2015,17.6,2015,6,17
21379,6/18/2015,17.5,2015,6,18
21380,6/19/2015,17.5,2015,6,19
21381,6/20/2015,16.7,2015,6,20
21382,6/21/2015,17.4,2015,6,21
21383,6/22/2015,16.9,2015,6,22
21384,6/23/2015,17.1,2015,6,23
21385,6/24/2015,17.6,2015,6,24
21386,6/25/2015,17.7,2015,6,25
21387,6/26/2015,17.7,2015,6,26
21388,6/27/2015,17.6,2015,6,27
21389,6/28/2015,18.2,2015,6,28
21390,6/29/2015,15.8,2015,6,29
21391,6/30/2015,16.2,2015,6,30
21392,7/1/2015,17,2015,7,1
21393,7/2/2015,17.1,2015,7,2
21394,7/3/2015,17,2015,7,3
21395,7/4/2015,15.6,2015,7,4
21396,7/5/2015,17.5,2015,7,5
21397,7/6/2015,17.4,2015,7,6
21398,7/7/2015,16.5,2015,7,7
21399,7/8/2015,17.9,2015,7,8
21400,7/9/2015,NaN,2015,7,9
21401,7/10/2015,NaN,2015,7,10
21402,7/11/2015,17.1,2015,7,11
21403,7/12/2015,17.5,2015,7,12
21404,7/13/2015,15.9,2015,7,13
21405,7/14/2015,16.9,2015,7,14
21406,7/15/2015,17.4,2015,7,15
21407,7/16/2015,19.1,2015,7,16
21408,7/17/2015,18.7,2015,7,17
21409,7/18/2015,NaN,2015,7,18
21410,7/19/2015,19.6,2015,7,19
21411,7/20/2015,20.3,2015,7,20
21412,7/21/2015,20.7,2015,7,21
21413,7/22/2015,19.5,2015,7,22
21414,7/23/2015,19.8,2015,7,23
21415,7/24/2015,19.6,2015,7,24
21416,7/25/2015,19.2,2015,7,25
21417,7/26/2015,19.3,2015,7,26
21418,7/27/2015,19.2,2015,7,27
21419,7/28/2015,18.3,2015,7,28
21420,7/29/2015,18.8,2015,7,29
21421,7/30/2015,19,2015,7,30
21422,7/31/2015,19,2015,7,31
21423,8/1/2015,19.9,2015,8,1
21424,8/2/2015,20.1,2015,8,2
21425,8/3/2015,19.5,2015,8,3
21426,8/4/2015,18.8,2015,8,4
21427,8/5/2015,16.8,2015,8,5
21428,8/6/2015,18.2,2015,8,6
21429,8/7/2015,19,2015,8,7
21430,8/8/2015,18.2,2015,8,8
21431,8/9/2015,18.1,2015,8,9
21432,8/10/2015,19.4,2015,8,10
21433,8/11/2015,18.2,2015,8,11
21434,8/12/2015,18.9,2015,8,12
21435,8/13/2015,18.8,2015,8,13
21436,8/14/2015,18,2015,8,14
21437,8/15/2015,18.3,2015,8,15
21438,8/16/2015,19.3,2015,8,16
21439,8/17/2015,20.1,2015,8,17
21440,8/18/2015,21.4,2015,8,18
21441,8/19/2015,21.3,2015,8,19
21442,8/20/2015,20.8,2015,8,20
21443,8/21/2015,20.1,2015,8,21
21444,8/22/2015,20.5,2015,8,22
21445,8/23/2015,19.9,2015,8,23
21446,8/24/2015,20.5,2015,8,24
21447,8/25/2015,20.5,2015,8,25
21448,8/26/2015,20.9,2015,8,26
21449,8/27/2015,20.9,2015,8,27
21450,8/28/2015,21.4,2015,8,28
21451,8/29/2015,22,2015,8,29
21452,8/30/2015,21.1,2015,8,30
21453,8/31/2015,20.8,2015,8,31
21454,9/1/2015,21.5,2015,9,1
21455,9/2/2015,22.6,2015,9,2
21456,9/3/2015,21.8,2015,9,3
21457,9/4/2015,21.5,2015,9,4
21458,9/5/2015,21.5,2015,9,5
21459,9/6/2015,21.4,2015,9,6
21460,9/7/2015,20.8,2015,9,7
21461,9/8/2015,NaN,2015,9,8
21462,9/9/2015,20.9,2015,9,9
21463,9/10/2015,NaN,2015,9,10
21464,9/11/2015,21.3,2015,9,11
21465,9/12/2015,22.7,2015,9,12
21466,9/13/2015,22.2,2015,9,13
21467,9/14/2015,22.5,2015,9,14
21468,9/15/2015,22.7,2015,9,15
21469,9/16/2015,20.2,2015,9,16
21470,9/17/2015,20.5,2015,9,17
21471,9/18/2015,20.9,2015,9,18
21472,9/19/2015,NaN,2015,9,19
21473,9/20/2015,22.2,2015,9,20
